soil_ph,soil_bd,DTM_10m,slope,temp_seasonality,soil_sand,rain_warmestQuart,soil_carbon,isothermality,aspect,ndvi,id
54,146,714.16534,6.7701037245737465,7824,63,274,1,26,257.5940249961677,0.6855,5088
50,112,434.4198,29.472265458166234,5472,61,217,8,28,268.3593641900668,0.8115,78379
55,133,731.4184,7.968226585871225,8038,55,238,5,25,63.02659790590178,0.6758,49977
57,122,1041.7023,10.38580046618712,7530,54,253,6,27,63.13338239687768,0.6608,24718
61,114,910.0216,4.482119925417957,7296,50,258,3,27,229.5902677579555,0.59735,19185
54,135,406.99527,23.854489267147336,6153,60,286,5,24,53.61145306349373,0.75965,69971
47,119,907.6109,12.96898482588866,7017,54,257,9,26,204.0216875951523,0.73825,15107
56,144,590.77026,7.342036048753057,7925,64,265,6,26,267.44739768785325,0.7342,5082
53,128,1021.0006,14.071862317550469,6657,51,285,2,27,150.687876175121,0.7272,74711
53,119,157.57277,12.510204292397502,5149,61,481,9,27,144.0958074580818,0.6957,60152
55,136,883.0317,6.627149909643651,5921,58,359,20,25,301.13399587779224,0.6985,67080
56,87,159.79253,47.313208993147526,4854,58,283,0,28,286.93187198429695,0.8898,63397
55,139,580.4034,12.817005472554134,7754,59,269,12,24,298.53790887924333,0.8262,33126
55,124,750.238,3.2112462273411344,5895,58,216,5,28,169.87035101894946,0.6882,84151
57,128,855.29083,4.203915600057751,7895,49,257,3,27,219.0338763480532,0.7105,26575
57,143,828.22614,0.5592810817906448,6602,55,263,4,28,76.68795710243285,0.72045,15960
51,139,388.69635,25.915183222929507,7243,53,256,5,26,240.44491996738077,0.7902,10230
51,150,181.3752,25.61169730169643,6690,63,226,5,22,192.64502260148737,0.8249,87011
57,106,201.02025,43.655798787617826,5754,55,244,11,29,182.36560001274486,0.7737,78156
55,118,888.9243,24.282664657648137,5855,55,211,7,29,122.21823870508359,0.7812,84048
55,123,866.062,15.006399620985595,7813,63,252,5,25,126.34317504949483,0.6141,20413
56,128,992.697,4.002171042336817,7714,53,264,1,27,263.23737139621613,0.7328,26641
52,120,658.5163,22.862318735934235,5210,54,273,13,29,179.24164510403395,0.848,64177
57,146,761.21484,23.678695752468915,8004,53,242,5,25,258.57852224647223,0.66165,50827
57,128,921.1293,2.927452189992559,7826,52,263,0,26,130.1215060027713,0.73415,25608
51,137,519.3037,8.59257135631347,7127,62,253,5,25,129.92801556575833,0.67015,11439
57,129,863.6008,25.938324642153233,6162,53,270,5,28,229.37069203943787,0.7868,78899
56,120,945.11597,4.486463921688808,7620,56,260,4,27,169.9666594238854,0.7581,22104
51,106,817.9883,28.496388154123206,5339,57,260,9,28,193.77823423516978,0.8155,82123
57,126,858.211,6.9192807044334,7590,53,231,3,25,80.10581083835648,0.752,38572
50,126,257.76004,8.689222669635878,5655,62,307,6,23,206.00617661147854,0.7828,72309
57,133,766.17267,3.0117024704736473,7917,54,247,10,24,311.8288628292453,0.5023,42869
56,129,902.6844,2.9583022914507953,8015,49,250,7,25,235.012081489594,0.44435,46313
58,132,515.0754,5.963662749897111,6305,59,274,4,24,100.64818531725709,0.5799,68151
52,142,1021.19403,10.506349352957306,7617,60,283,0,27,230.59238097557667,0.70625,2355
56,146,532.48694,10.072864618956725,7700,57,265,9,25,164.07640039180077,0.77595,6194
56,144,590.2973,23.638081601630322,7947,59,236,5,25,276.6654203698593,0.6885,50118
49,101,913.83435,13.792938814714498,6862,54,244,4,27,110.86335247211511,0.7965,81888
51,148,594.5009,12.428153377221724,7953,62,267,1,26,225.31972513499517,0.7545,2079
55,140,997.8701,10.788464079936109,6708,50,277,6,27,32.68145192694607,0.7314,73481
53,103,984.45435,7.488629061777636,6536,58,261,7,28,245.2986814198636,0.7312,81216
59,135,737.1375,1.6718339566410536,8028,51,242,4,24,106.06952239604286,0.5741,44575
54,145,802.0835,21.008588532707435,7476,50,273,16,27,300.433257880417,0.7754,6837
55,139,763.4547,16.36155826467245,7490,53,269,3,27,281.3081775480287,0.7716,7973
54,134,929.29144,7.061794367447626,7391,54,251,6,26,226.83240510898395,0.7743,15673
56,134,781.2922,8.962270006379226,8004,51,248,3,24,40.84820770482705,0.7212,44721
50,137,551.28314,24.602103190554985,5838,59,318,5,28,315.8634301009883,0.8082,57483
58,134,737.0752,18.900062862430687,7900,54,254,4,27,104.62297444632428,0.7771,24690
52,103,839.43964,25.452646904607896,6242,53,278,6,28,239.64087857175372,0.7986,14762
52,135,757.8337,4.116525984804966,7680,51,247,3,25,178.54406750950378,0.7543,35947
58,139,947.8843,11.59155639160163,7050,51,241,3,27,275.4014314676885,0.7967,18492
52,158,787.6112,9.889354813929604,7904,62,266,2,27,263.8386846045239,0.7202,1831
60,134,672.22784,3.7214570004135092,8032,54,239,14,24,81.69736500786956,0.66465,45645
56,125,784.67944,10.362093255331315,8028,59,243,5,25,125.3222183003533,0.6187,50401
55,144,794.5427,21.70117248483517,7898,54,270,10,26,322.0805001457293,0.7961,3608
56,131,943.4832,16.220071731030075,5697,58,230,3,28,153.43256010063516,0.8067,81729
53,146,727.7716,5.6962135915567025,8035,55,262,4,26,269.33328458986114,0.78065,767
61,126,759.57733,8.964607643614233,8069,54,240,6,24,51.639379348875416,0.5807,46195
50,130,694.1274,9.230369293293638,5600,64,382,7,23,180.0914275091883,0.73595,70877
52,133,866.5137,5.6688968631641945,7701,51,257,3,24,312.3419658603793,0.7816,37021
54,110,783.23413,7.036978424751581,8023,63,238,3,24,71.43598943963013,0.6687,43846
53,132,964.5301,24.916436024180598,6329,51,296,5,28,302.8276869681078,0.757,15075
57,124,1005.56256,8.89692756397481,7749,55,263,2,27,81.47561984013697,0.72915,25941
56,120,828.8439,8.35847542484143,6980,56,244,5,27,214.3269090078751,0.7732,18197
54,124,703.7905,8.020202402344635,7931,57,269,6,26,140.04361724224748,0.7053,1817
59,124,972.42664,1.5983241010705103,7665,53,257,4,27,177.05958379582364,0.68495,24638
53,124,828.1177,24.05038365057331,6645,59,184,4,28,114.77947805826415,0.767,85743
58,113,710.86993,16.411895762657974,5811,61,291,2,28,41.098708457768666,0.7288,57861
55,142,845.1726,16.544682452588205,8006,52,254,5,24,30.33035172497697,0.7548,49453
49,118,55.730354,8.173108518170284,4001,60,352,5,27,227.98804637243262,0.8459,62829
49,104,911.25934,7.625942991927417,7406,52,249,5,25,278.3822676129654,0.7497,37432
60,132,467.92004,5.482173392375879,7128,62,244,6,24,125.1411089241618,0.7616,11315
61,156,772.35187,7.725829100775887,7912,52,249,6,24,220.71736317808478,0.4302,42332
55,129,528.4333,5.375015225971198,6108,57,293,7,24,171.37556079993453,0.6676,69912
56,123,849.80426,3.1637991446341602,7154,52,250,8,27,110.17778127214613,0.6392,16482
53,114,738.0505,22.031241770879085,6200,55,278,5,28,213.77041710091487,0.79195,14643
54,152,729.02496,15.698665428215381,6857,58,272,8,25,147.92325520066402,0.787,12632
52,124,965.02045,9.421666839684415,6198,55,344,5,25,127.78513075692959,0.72445,76472
61,139,726.5244,9.781723612641432,8031,54,258,5,27,68.43575701361252,0.7404,3226
59,121,98.25902,19.798695468314946,5330,59,333,8,23,174.8929130567805,0.8263,56763
52,140,296.39822,17.96831258496554,6388,57,254,4,24,139.74565147859101,0.7922,68451
52,147,191.3246,4.4548717805131774,7620,67,243,7,24,151.8876088618347,0.748,9224
52,130,132.97089,21.355631979496735,5623,61,283,4,23,221.66583333221016,0.8434,72521
47,110,806.6526,30.121125333292195,4899,59,501,7,27,195.91152539629667,0.7484,58016
50,149,369.38663,2.886200007282665,6461,62,258,8,24,229.4604010015276,0.69805,67860
54,139,510.2566,9.683861078065013,6305,56,274,1,24,189.57762078550306,0.6562,68130
63,117,66.22132,25.026398939464436,5800,61,199,7,28,100.51376534239468,0.8113,79243
51,111,687.83875,38.311396781022005,4990,53,277,8,28,263.74392598719203,0.8306,82339
54,135,722.5487,6.788165097304005,7602,53,260,2,27,258.28654971462265,0.7325,7913
52,146,728.3738,11.827266541051229,7822,60,273,10,24,258.2068489987661,0.7718,32541
51,145,373.4591,5.293644314307577,7615,65,258,10,24,150.6685600786059,0.8162,8899
57,113,773.0202,5.342503985373408,5418,61,231,3,28,186.14126991750928,0.731,82086
56,141,804.9487,5.946491552579185,7938,52,264,5,26,226.64108354672302,0.7428,29269
53,149,33.841522,18.371032115004727,6972,61,220,8,22,207.19612061040715,0.7628,35329
58,118,1010.49554,9.616741996991147,7406,50,258,5,27,73.56517391892,0.5539,19957
56,127,843.71765,3.90474149370787,6648,58,265,4,28,225.0811868702439,0.7677,16019
61,140,111.69042,9.213874770220919,7596,58,240,4,24,43.33211012881764,0.60635,34065
58,141,820.8807,13.164793033048138,7982,52,261,1,27,138.65151794787076,0.76295,593
56,114,305.78415,42.254133167312496,5546,58,411,6,24,163.12244973262136,0.743,54869
54,137,600.00165,19.811442039140584,6015,59,305,2,25,91.75810311480454,0.74755,68899
56,127,777.0684,3.9740848960874,7470,53,233,3,25,39.34085268571713,0.7812,38050
60,121,1091.2,16.994669523976132,6983,56,244,6,27,162.5314621719041,0.75295,85281
56,141,907.01056,12.751561776274562,7951,52,263,5,25,54.793570678933676,0.7964,25076
54,127,326.4968,20.14375949072013,5635,61,226,4,28,205.20595795001415,0.8615,78685
54,129,361.08838,14.817479956574926,6575,62,259,6,25,112.34876711830589,0.7982,67625
55,134,576.6766,7.743520646207525,7674,60,256,3,27,147.45599480915473,0.7522,8446
55,141,261.31985,23.904736171130743,7161,61,233,1,23,210.1249142159183,0.8154,11687
61,125,823.93164,12.162573629020654,7865,52,240,7,25,40.27417074268454,0.55,46897
59,139,783.6047,3.2629482836181607,7976,54,256,17,26,114.25048569377988,0.7218,26965
56,141,740.50684,6.828223948251836,7937,60,237,5,24,76.08962322710558,0.6501,40422
52,137,379.16623,20.49028745215593,7385,54,238,3,26,109.9075098472581,0.7526,10290
56,104,938.63495,2.3496957693645975,5809,54,224,0,28,131.75898405318966,0.6824,82989
53,126,803.1125,11.463557433217586,6134,53,317,2,25,190.08023942829413,0.74315,66802
57,136,690.98334,5.169879596257167,7937,57,235,5,24,43.955460651301934,0.633,40787
59,138,857.03955,14.337302634200663,7148,54,231,5,27,107.91803519804132,0.79925,83433
53,122,913.5813,20.075132769836358,5104,45,264,7,28,171.41339226192736,0.74015,81721
56,135,510.21112,36.20320927862038,7293,61,251,6,27,127.16042934685692,0.7535,74187
58,147,536.248,11.73442864487697,7712,57,262,9,25,125.9431412107599,0.7645,6897
53,133,784.7979,5.751737853460244,8010,51,246,3,24,265.9009519002024,0.5775,45314
59,138,669.6811,1.6371719086932657,8038,50,232,5,24,73.57827121847724,0.6619,43628
56,131,791.8999,1.885500771584834,8006,50,252,5,24,244.90996910220386,0.6233,47914
57,154,723.83014,5.730344421827262,7915,56,263,7,25,200.05361944483957,0.7698,31852
57,144,669.871,4.171520493802318,7932,56,237,6,24,87.76225739544502,0.66365,40151
53,99,486.6704,30.616921625250512,5512,57,440,6,26,133.31204630066003,0.71785,60987
55,143,231.7456,15.23119535437435,7628,62,248,9,24,198.61448968062896,0.80585,33873
56,127,700.3636,3.578227761328845,8047,54,238,5,25,182.71163945628453,0.5001,47012
58,138,580.1957,5.083405221327842,8019,53,249,3,25,75.75062230959395,0.7312,52949
58,129,833.9813,1.1214693554506079,7798,50,251,7,27,276.11134920190716,0.7075,795
55,151,566.9989,5.572238647850221,8143,56,254,12,27,186.81819323911213,0.7743,3072
56,124,899.8983,2.352607404548926,7968,57,261,6,24,173.87877064237964,0.6713,43994
52,144,619.9125,12.12740288220264,8166,61,252,2,27,171.70031512609336,0.7413,2870
58,136,578.41077,2.686496230537651,8070,54,240,1,25,195.08903210767906,0.7268,52726
49,121,948.9142,29.032726639737614,6069,51,340,7,25,168.54596382156552,0.70415,76952
54,90,410.27225,37.04560622798169,5633,56,254,8,29,224.1706555484548,0.799,78087
56,159,706.918,12.737849132648407,7979,64,262,2,27,264.6933738463977,0.7518,2237
55,118,587.99915,36.800429566161796,4474,60,408,5,28,219.91312586073752,0.8089,64671
55,144,990.07465,7.1563293838196484,7758,56,268,2,26,32.238001154804756,0.75205,25200
50,127,777.0201,7.262456886894383,7710,53,248,7,24,246.21152020895295,0.7398,36133
61,139,1036.0815,6.841953708753824,7586,53,261,4,27,228.702349961226,0.783,23717
53,138,833.5207,6.572395264413342,8004,50,257,6,25,72.7157783160405,0.7155,51085
60,138,664.7817,0.5912583144130071,7692,59,227,4,25,100.67864850779299,0.54115,17823
58,133,237.79793,23.677179889310217,6121,62,283,6,24,127.90304865207436,0.7335,70102
49,114,583.3941,20.495433491865068,5473,63,423,2,24,240.45114441678604,0.69965,62578
50,133,423.54272,25.01216412976866,4593,60,372,5,28,184.5409486742049,0.7859,64490
54,149,649.7972,7.741070647133326,7461,57,268,5,25,99.53336108742997,0.7245,9555
56,133,800.49133,1.2785904511387507,7893,56,246,2,24,167.15489156436513,0.6065,39724
51,137,642.7902,60.25914947322711,5019,57,471,8,28,289.7165963959905,0.7234,57338
52,132,844.63306,8.314370837622105,8028,53,253,5,24,84.13844436080304,0.6187,45799
53,47,546.95746,39.53614765560113,4826,55,239,14,28,124.53340172037107,0.785,63238
55,111,833.9327,10.434102252462422,7414,55,244,6,25,287.4085827826424,0.72115,35928
55,143,673.32416,10.062780397896054,8098,49,258,2,26,176.8707029118014,0.7419,520
56,111,880.2471,1.779754672747799,7975,53,254,7,24,212.22726441258163,0.6925,43626
53,142,355.3892,40.63952074720493,6506,57,256,2,25,240.96297005381425,0.81415,77015
57,147,71.82765,19.423335032133895,7495,56,227,2,24,114.68355582847627,0.83385,10037
52,135,646.8435,9.365149960832786,6684,58,250,10,28,206.78389551380616,0.8078,14221
56,134,882.1561,6.864844757114093,7889,55,259,2,27,147.11588123448234,0.699,26756
50,138,320.08804,8.218207313974153,5888,60,300,4,24,201.33335870724184,0.7917,71830
48,125,316.26917,40.395037844640704,5089,62,496,9,26,285.43425771662055,0.7868,60023
55,118,700.947,28.193792296348278,6530,56,219,4,28,89.62582126090507,0.80145,86189
57,141,468.69342,7.711149200906078,7149,63,248,4,24,208.8289224007021,0.7743,11193
53,113,786.953,20.746397992883946,5791,60,384,6,24,125.64672684711803,0.7431,62436
53,135,796.9717,13.565867250373373,6205,52,310,2,25,139.47316348622894,0.7642,66240
50,129,462.034,23.396054097870124,5292,57,239,10,29,254.89561829520247,0.7492,77892
54,141,821.5523,10.394013945489208,7287,51,266,4,27,251.33460481119678,0.7532,74008
54,144,707.76855,5.858853042974681,7901,54,240,8,24,242.11759629500892,0.6792,39937
54,138,108.71342,15.450483829605446,6861,61,221,5,23,205.80064851162476,0.7682,30189
61,148,278.3791,26.625021957660795,7539,53,245,5,24,156.96965654530987,0.7634,9914
54,129,772.697,4.918068543159626,7992,53,252,4,24,120.90111839241865,0.6698,48074
55,135,1049.114,2.235515475802787,7524,51,259,2,27,145.51674352576143,0.64325,24491
57,142,386.00558,25.51776066746043,7948,54,213,2,25,223.6949658828397,0.53775,45249
60,77,368.5031,42.47160333330485,5753,55,248,14,28,197.77503162348012,0.82435,78158
52,136,870.9955,11.630313820903964,7439,60,277,7,27,234.4146083107266,0.7905,5966
58,129,697.9112,1.3562314198488075,8091,47,235,7,24,256.4429533833245,0.6519,45455
55,147,725.86597,7.212044917599507,7874,61,271,2,26,233.77220721269148,0.7492,4796
56,134,590.881,1.7987444575066551,8083,51,240,4,25,165.0252166340222,0.6878,52433
51,130,830.41315,2.0970580273804647,7716,52,254,3,24,79.73287973594627,0.7343,36911
59,135,709.2572,2.230945762813285,8043,51,244,7,25,267.4175335273219,0.5391,50614
54,124,962.5295,15.370453267555144,6188,53,341,3,25,89.43963073490399,0.7403,76515
54,143,511.98007,14.309587937248741,7627,63,257,3,26,136.38496774586395,0.8176,8891
52,124,614.98517,29.007176874390986,4878,52,479,5,28,127.08166924401495,0.77785,65922
60,102,166.35582,26.22432380243274,5918,50,291,19,28,96.92019900025622,0.7994,58446
56,139,531.3218,11.570219687876156,8081,57,236,5,25,259.06708515216815,0.7405,51857
48,137,447.5991,40.21595079521054,5088,63,509,13,27,312.2216014104625,0.6766,59962
49,123,806.40906,20.087825716076242,4492,61,436,7,28,296.26699355437466,0.7177,64871
55,147,700.0356,9.975242509081946,7894,58,264,9,25,251.45440628596046,0.76565,31785
52,121,838.99506,6.667959420760208,7684,49,257,6,24,261.0415829089996,0.6959,36476
55,133,783.78485,7.869229792815646,7478,53,268,2,27,270.5259144046925,0.7342,8031
59,131,510.30396,10.00073528350187,7936,62,255,9,26,216.34712039933316,0.8023,5538
53,134,639.88696,13.31101761337997,6937,62,265,4,24,141.64072959055528,0.7618,12617
58,135,815.18506,4.075898612942191,7891,55,248,7,24,208.93593262561782,0.55675,39668
52,133,854.91644,20.590637779604393,5911,61,375,6,25,69.75175518353062,0.7583,61438
56,127,936.019,3.4428541410852516,7808,52,265,0,27,98.70400699389253,0.69925,27863
54,125,760.6715,10.528942213346678,8073,56,240,4,24,126.27026135980017,0.6835,48060
53,139,666.0144,4.427210324830712,7980,59,260,8,25,256.0492701224232,0.7454,54194
48,124,767.09515,15.774432757309835,5535,59,404,10,24,164.73439454613964,0.7475,55239
56,122,770.4128,8.662768225115464,6289,58,278,6,28,323.51319636856664,0.72305,13833
56,139,414.80222,22.024098945390993,6153,60,284,2,24,178.75955766719713,0.6883,69951
56,133,1040.8473,37.74454916264375,6253,53,288,6,28,313.0601097273213,0.7638,79485
62,132,729.8324,5.402025168508438,8058,52,241,3,24,73.06076439607712,0.511,47298
55,116,577.78937,43.696512959867945,5968,61,285,27,28,207.29065780375004,0.9116,58380
55,128,892.00433,3.870907026041906,7498,56,244,6,25,184.7341086249753,0.7514,38956
52,147,557.9658,4.9747829429217845,7936,66,267,1,26,254.3157491046197,0.7942,4289
55,126,1000.5107,12.398038563207981,6628,54,286,1,26,90.2332397146203,0.7378,74370
53,138,626.0467,2.65073852676276,6951,62,260,6,25,177.98893060128447,0.7443,12571
57,122,175.013,34.596784607132676,5757,60,201,4,28,107.73467328538408,0.8281,79088
57,134,654.3089,1.005921362512886,8043,54,235,7,25,267.0110718973922,0.63345,45347
53,151,774.4716,10.145173292051217,8032,50,246,7,24,127.79183274532865,0.5695,45988
57,116,718.624,1.2416917977199087,5794,57,217,6,28,111.81245355503007,0.5749,81091
57,124,34.102287,4.188782228309165,6995,60,217,6,22,186.41659687289618,0.746,35208
52,154,641.6606,11.973377832883111,6957,59,258,7,25,203.75294862956451,0.785,13046
54,148,190.89148,3.272101978054573,7201,61,243,12,23,176.49888202569863,0.7778,35001
59,129,796.26825,2.702036713427699,7963,57,256,1,27,62.89563821138392,0.6811,27158
52,146,717.27014,13.772048639901643,6874,61,266,4,25,311.197765775417,0.7658,12589
55,119,883.8593,24.943259782284333,8023,59,263,8,27,180.41992880175786,0.7491,2585
52,144,205.62752,4.704828852329761,5958,62,281,8,24,140.7076535559308,0.6863,71918
58,137,676.90564,4.066599121407416,8039,55,245,2,25,248.48152640422248,0.5967,51550
55,123,743.6531,8.391099673311771,8012,54,251,16,25,61.42983275442348,0.7366,53960
52,139,628.4939,6.967477490298364,6922,61,263,8,25,228.44243138444773,0.7231,12582
58,124,727.0067,2.641539948254236,7880,54,243,6,24,266.4941755393612,0.6771,38826
49,124,543.027,30.637384390296056,5396,55,436,8,25,171.381017392514,0.7419,62009
58,137,748.70044,0.25777363456460445,7943,59,238,9,24,110.7790919282481,0.5727,40509
56,123,815.2161,8.99646337856931,7882,54,239,5,25,112.43146446552724,0.7161,20950
56,147,600.7853,5.175542325946161,7930,57,257,7,25,166.3693186181504,0.7768,31386
53,120,465.50137,44.435196958128934,5314,56,414,10,23,219.67055777001755,0.7838,55705
49,121,874.2556,13.677407230164002,5950,55,369,6,25,122.56955265299909,0.58255,61342
57,110,725.8603,35.10425590082662,7365,56,262,6,27,219.37968769366125,0.5248,20911
54,128,753.6814,5.034722464289506,7554,52,266,3,26,135.54895443203188,0.7375,7806
62,123,637.46234,22.29922209013726,6599,64,257,3,28,234.85469576465508,0.7833,16128
52,144,644.8454,17.312442368749483,6003,56,313,4,24,165.76221119980866,0.7539,69194
54,137,749.8168,1.1894460404675304,8003,51,243,6,24,124.3160397041184,0.6385,44794
58,142,696.0258,8.660839495438115,8032,51,236,5,25,56.61100486330763,0.5668,50324
59,129,236.29343,27.128119350863088,7516,56,245,5,24,128.15409917134272,0.81625,9885
51,136,443.4404,24.339802647786595,8284,55,237,7,26,159.78714492790283,0.8435,687
56,127,801.168,22.244088191382613,5119,54,268,0,28,246.57460310425702,0.8087,82254
56,142,161.05312,18.37236144288117,6739,61,232,8,25,117.23659247574166,0.8075,86904
52,144,484.6901,12.619417717365412,7641,60,260,9,24,104.43423135922325,0.7779,8169
55,139,541.757,1.099383761194374,8000,61,250,5,25,101.27861524651323,0.7147,30525
54,117,989.73755,2.4639664171265383,7703,55,260,4,26,169.46785602139974,0.7558,21453
54,121,878.39966,8.051509471639397,7390,56,241,5,26,156.98119093389957,0.76165,17027
51,133,694.3516,14.163986390746052,7081,60,271,4,25,205.41354661298382,0.7177,10783
53,115,413.07394,55.203597958675495,5120,66,449,8,28,294.97873119424514,0.8697,57266
58,142,933.5405,15.46933259284824,7835,50,250,3,26,58.41418392430749,0.7418,22443
58,128,898.6841,7.072387481803701,7292,52,258,6,27,253.97110706295305,0.6282,19105
56,123,770.0267,3.04479403195217,7490,53,232,5,25,55.767632862258985,0.7707,38010
57,143,725.80347,7.138145816353339,8019,54,247,4,25,220.2184028594477,0.7584,52815
51,144,597.74756,10.312824579529524,7965,66,267,2,26,265.172836769107,0.83385,4100
54,131,959.8779,8.920463855114587,6573,59,284,0,26,91.15000614352309,0.7032,75702
51,144,248.60162,5.985241799237892,5942,65,285,9,24,207.9420825546867,0.73255,71936
55,132,680.8163,1.020681436686138,8034,54,241,10,25,118.22210689080835,0.6379,50712
58,139,725.05725,8.12577776637101,7933,57,230,2,25,176.08293342845062,0.5888,46842
60,133,1037.8463,10.692663931763768,6883,51,267,5,28,309.1492604660475,0.76425,18685
48,118,476.55484,12.151345001539571,4632,60,359,6,28,177.28476952388624,0.7836,64473
52,128,277.93433,1.379696571006783,5300,58,273,5,28,122.92129231406686,0.72025,65507
55,149,752.6292,19.884204843331986,7539,51,266,8,26,275.24379940031577,0.79685,7541
55,133,654.68945,7.623695972269898,7787,59,271,7,25,244.6230776399536,0.7714,32673
58,135,627.17975,2.420736356073738,8059,51,247,9,25,199.41461618115633,0.7206,30576
56,140,248.17032,13.908582705052412,7231,63,236,9,23,156.40701698711442,0.76635,10715
57,92,635.2465,14.433886046910242,4979,51,250,7,28,204.1361559798895,0.8602,63453
54,137,715.21466,10.362339350895043,6320,58,288,5,25,221.03423951523402,0.7317,77650
52,153,246.11134,6.463694258481677,6968,62,239,7,24,117.64528059073099,0.7555,29851
59,113,941.05194,18.928431624830978,6994,56,261,6,28,112.40017131289474,0.7854,17616
50,127,258.1591,20.739341048875367,5073,60,495,10,27,199.3923950592674,0.7694,59912
57,139,457.6252,22.1607643580455,8073,55,236,8,26,298.7189500060602,0.84035,5533
51,141,805.96893,11.02877646402502,6188,63,264,2,28,246.019869837998,0.7639,86520
49,137,350.59235,17.670753517388935,5433,60,371,7,23,242.24737604300412,0.8015,56561
51,147,603.0575,16.22177809421897,7478,61,264,18,25,224.98279578844077,0.7516,9432
53,129,954.9878,16.163928331295214,7790,56,269,4,27,212.7901886081645,0.7477,2840
52,136,330.0241,17.271518666047005,7780,62,256,8,24,106.48653813620639,0.78985,33545
60,147,748.0309,2.0050807870411083,7916,50,241,8,24,100.17735209423293,0.5302,41511
60,132,781.856,4.777492486169053,8022,53,253,4,24,103.89510196975324,0.72335,49865
55,118,774.67487,2.6271172828862164,8042,50,239,9,24,237.51528573597236,0.63805,44431
55,122,134.97397,0.06514730345697939,8224,58,229,7,26,41.88007510030554,0.7194,796
54,145,458.87738,12.135880263345872,7856,65,259,7,25,189.80271694323028,0.7948,5334
50,123,838.21655,6.475317260935914,6766,55,257,7,27,242.77138541700913,0.6406,15001
54,151,558.74927,10.895809303060323,7617,61,266,9,25,123.89902795243765,0.79315,8560
53,146,651.2045,10.671329915408649,7787,60,271,6,25,203.58729167977737,0.7934,32686
55,124,777.43365,2.5421579539297956,8018,49,251,10,25,159.07138434710248,0.6023,50935
57,139,719.72675,11.499705562671407,7999,56,260,6,27,143.19850848417025,0.7608,3162
56,108,754.4469,8.295076360083797,7656,53,229,10,25,119.68641751830067,0.7717,37536
55,126,948.2004,14.399433021286965,6736,54,280,5,26,172.12107162620632,0.7265,75648
56,123,305.02405,5.284999320486611,5395,59,476,10,27,229.49939825112216,0.7736,59758
56,130,1001.88464,2.4589917990985155,7591,55,262,0,27,316.16276906526946,0.641,24836
53,142,513.1381,9.257920286083522,7095,61,255,11,24,225.8620966474679,0.7652,11550
53,145,526.11804,10.37731352597185,7765,60,266,12,24,80.18269383681157,0.764,33340
56,118,818.3274,5.306820607959219,7626,56,230,6,25,149.11058945456432,0.7802,38239
52,149,200.55128,5.093165078747475,7186,59,243,12,23,137.71356587471448,0.756,35032
56,136,905.2392,7.945542630097971,7147,53,275,2,27,129.8981651295696,0.7422,9276
56,139,666.58655,5.503414310052554,7874,55,238,2,24,235.6126069546146,0.6338,39283
54,134,421.81693,8.057136313505747,6311,62,272,8,24,308.81810413050977,0.7547,68465
55,138,944.61664,3.2110711257213147,6051,56,358,4,25,44.274470981964505,0.7043,76727
54,142,296.86734,12.809375563498337,6397,56,251,5,24,209.51276764545258,0.7807,87529
57,134,648.2388,4.096130080428449,8035,60,240,2,24,192.85666799833604,0.6793,45363
55,138,704.3069,11.206091117031942,7569,52,262,4,26,263.39952167328033,0.7274,8611
51,125,614.55206,3.621860522171173,5589,59,371,7,23,153.4598750815463,0.7191,56139
56,137,453.1526,7.079086950070917,6190,57,281,8,24,107.31639356805148,0.70505,69773
57,138,821.63666,8.911370519617513,6724,55,274,5,26,201.0876905057793,0.7013,76031
55,142,426.67557,3.658908759617262,5988,52,295,7,24,223.68869112954118,0.7376,70917
55,121,942.9315,4.819756674373632,6196,52,341,4,25,210.55578794112745,0.70595,76645
47,124,556.8877,29.905917506572365,4572,60,419,3,28,185.07880752351483,0.7485,65498
57,143,704.3827,7.231303530813587,7940,52,243,4,24,280.02285019345146,0.5539,42469
56,118,930.8861,6.457566385419243,6056,52,358,8,25,63.41654966828669,0.6604,76781
55,136,693.48584,4.225777342600343,7964,53,239,5,24,294.95774272487625,0.6686,42976
53,148,359.76508,9.468597772067866,7573,59,249,7,24,209.64924779639927,0.8025,9677
55,119,816.0673,2.9467722748859058,7196,53,248,8,27,86.03159907399073,0.6974,16805
53,134,623.8387,1.0804250421084223,6754,53,242,8,27,139.05776757201636,0.7387,13647
57,134,754.3962,8.936209981401046,6171,58,290,19,28,256.27725952380445,0.7634,14373
53,139,633.6729,5.281117091177046,6950,60,262,23,25,181.6488021232139,0.7504,12204
54,118,605.41077,49.87746925497099,5086,52,426,8,28,120.99777249496985,0.7729,57003
62,132,525.9423,6.008626372119407,7229,55,253,5,25,210.53978377621564,0.68465,10735
48,123,462.68298,34.14831101584615,5340,53,429,9,24,158.75218465928916,0.7596,62157
53,129,751.879,5.109885055799639,8004,53,259,3,25,263.63658450299806,0.7063,51954
56,119,908.26874,4.790920214905586,7962,53,254,6,24,285.0656588833594,0.5469,46425
57,142,735.0033,2.5208989792349694,7944,53,235,9,24,49.818955738652335,0.5465,39640
50,122,378.41354,13.094795589657469,5469,64,420,5,25,98.78530362986015,0.7466,62005
58,120,107.45434,19.320811263045353,5321,61,351,8,22,228.16358954293545,0.8093,56707
57,107,815.8338,44.984495998052516,5955,56,307,7,28,145.7021478495809,0.7845,58215
